# 50VolumeVsPrice.R; If Volume=NaN: no trade was done at this date
%	 13319
%	 4
% Key	Time	Price	Volume	
861	1985-08-06	27.26	11417
862	1985-08-07	27.27	10520
863	1985-08-08	27.31	11028
864	1985-08-09	27.37	9696
865	1985-08-10	27.37	NaN
866	1985-08-11	27.37	NaN
867	1985-08-12	27.58	17544
868	1985-08-13	27.61	11706
869	1985-08-14	27.73	12357
870	1985-08-15	28.06	20245
871	1985-08-16	28.03	14032
872	1985-08-17	28.03	NaN
873	1985-08-18	28.03	NaN
874	1985-08-19	27.99	14953
875	1985-08-20	27.73	18739
876	1985-08-21	27.88	11733
877	1985-08-22	27.97	11397
878	1985-08-23	27.95	8876
879	1985-08-24	27.95	NaN
880	1985-08-25	27.95	NaN
881	1985-08-26	28.1	8816
882	1985-08-27	28.08	13864
883	1985-08-28	28.1	11737
884	1985-08-29	27.94	9065
885	1985-08-30	28.08	6930
886	1985-08-31	28.08	NaN
887	1985-09-01	28.08	NaN
888	1985-09-02	28.08	NaN
889	1985-09-03	28.28	11388
890	1985-09-04	28.27	13995
891	1985-09-05	27.97	23246
892	1985-09-06	27.75	19137
893	1985-09-07	27.75	NaN
894	1985-09-08	27.75	NaN
895	1985-09-09	27.64	22111
896	1985-09-10	27.89	18733
897	1985-09-11	27.88	15663
898	1985-09-12	28.04	15938
899	1985-09-13	28.01	18950
900	1985-09-14	28.01	NaN
901	1985-09-15	28.01	NaN
902	1985-09-16	27.92	12479
903	1985-09-17	28.08	17348
904	1985-09-18	28.1	15531
905	1985-09-19	28.2	17173
906	1985-09-20	27.96	27816
907	1985-09-21	27.96	NaN
908	1985-09-22	27.96	NaN
909	1985-09-23	28.05	17502
910	1985-09-24	28.23	11291
911	1985-09-25	28.42	17095
912	1985-09-26	28.9	24985
913	1985-09-27	28.93	5047
914	1985-09-28	28.93	NaN
915	1985-09-29	28.93	NaN
916	1985-09-30	29.08	14343
917	1985-10-01	29.03	16868
918	1985-10-02	29.26	13632
919	1985-10-03	29.31	18715
920	1985-10-04	29	19988
921	1985-10-05	29	NaN
922	1985-10-06	29	NaN
923	1985-10-07	29.16	14256
924	1985-10-08	29.27	15043
925	1985-10-09	28.98	15541
926	1985-10-10	28.66	20969
927	1985-10-11	28.73	7688
928	1985-10-12	28.73	NaN
929	1985-10-13	28.73	NaN
930	1985-10-14	29.06	13019
931	1985-10-15	29.35	19246
932	1985-10-16	29.36	15271
933	1985-10-17	29.55	17081
934	1985-10-18	29.52	11078
935	1985-10-19	29.52	NaN
936	1985-10-20	29.52	NaN
937	1985-10-21	29.97	17408
938	1985-10-22	28.78	22444
939	1985-10-23	29.33	19490
940	1985-10-24	29.57	17910
941	1985-10-25	29.65	11627
942	1985-10-26	29.65	NaN
943	1985-10-27	29.65	NaN
944	1985-10-28	30.17	15305
945	1985-10-29	30.22	16496
946	1985-10-30	30.12	11381
947	1985-10-31	30.38	12862
948	1985-11-01	30.39	9090
949	1985-11-02	30.39	NaN
950	1985-11-03	30.39	NaN
951	1985-11-04	30.19	9311
952	1985-11-05	29.96	14470
953	1985-11-06	30.34	19677
954	1985-11-07	30.39	16847
955	1985-11-08	30.45	10561
956	1985-11-09	30.45	NaN
957	1985-11-10	30.45	NaN
958	1985-11-11	30.69	14188
959	1985-11-12	30.82	14240
960	1985-11-13	31.04	20252
961	1985-11-14	31.35	26711
962	1985-11-15	30.97	20795
963	1985-11-16	30.97	NaN
964	1985-11-17	30.97	NaN
965	1985-11-18	30.93	14060
966	1985-11-19	31.31	25387
967	1985-11-20	30.61	27910
968	1985-11-21	30.82	21733
969	1985-11-22	30.91	12890
970	1985-11-23	30.91	NaN
971	1985-11-24	30.91	NaN
972	1985-11-25	31.01	16316
973	1985-11-26	30.74	11758
974	1985-11-27	29.75	28503
975	1985-11-28	29.75	NaN
976	1985-11-29	29.75	NaN
977	1985-11-30	29.75	NaN
978	1985-12-01	29.75	NaN
979	1985-12-02	29.75	25317
980	1985-12-03	29.06	18030
981	1985-12-04	28.64	21980
982	1985-12-05	28.88	17153
983	1985-12-06	28.74	12979
984	1985-12-07	28.74	NaN
985	1985-12-08	28.74	NaN
986	1985-12-09	27.51	15712
987	1985-12-10	25.23	31113
988	1985-12-11	26.78	31191
989	1985-12-12	27.25	26285
990	1985-12-13	27.37	25585
991	1985-12-14	27.37	NaN
992	1985-12-15	27.37	NaN
993	1985-12-16	27.27	24500
994	1985-12-17	26.42	31720
995	1985-12-18	25.72	30267
996	1985-12-19	26.07	19489
997	1985-12-20	25.77	11439
998	1985-12-21	25.77	NaN
999	1985-12-22	25.77	NaN
1000	1985-12-23	25.57	4402
1001	1985-12-24	25.57	NaN
1002	1985-12-25	25.57	NaN
1003	1985-12-26	26.22	6648
1004	1985-12-27	26.89	13073
1005	1985-12-28	26.89	NaN
1006	1985-12-29	26.89	NaN
1007	1985-12-30	26.66	11027
1008	1985-12-31	26.3	7179
1009	1986-01-01	26.3	NaN
1010	1986-01-02	25.56	21215
1011	1986-01-03	25.97	17884
1012	1986-01-04	25.97	NaN
1013	1986-01-05	25.97	NaN
1014	1986-01-06	26.57	18614
1015	1986-01-07	26.2	14004
1016	1986-01-08	25.93	23065
1017	1986-01-09	25.9	29644
1018	1986-01-10	25.79	17609
1019	1986-01-11	25.79	NaN
1020	1986-01-12	25.79	NaN
1021	1986-01-13	25.08	26662
1022	1986-01-14	24.96	27783
1023	1986-01-15	25.15	22284
1024	1986-01-16	24.11	27173
1025	1986-01-17	23.53	27240
1026	1986-01-18	23.53	NaN
1027	1986-01-19	23.53	NaN
1028	1986-01-20	21.27	18076
1029	1986-01-21	20.81	40854
1030	1986-01-22	20.39	19419
1031	1986-01-23	19.82	39314
1032	1986-01-24	19.5	22088
1033	1986-01-25	19.5	NaN
1034	1986-01-26	19.5	NaN
1035	1986-01-27	20.83	21530
1036	1986-01-28	20.17	26882
1037	1986-01-29	19.66	21289
1038	1986-01-30	19.66	16461
1039	1986-01-31	18.83	17117
1040	1986-02-01	18.83	NaN
1041	1986-02-02	18.83	NaN
1042	1986-02-03	17.36	14214
1043	1986-02-04	15.44	29479
1044	1986-02-05	16.16	30853
1045	1986-02-06	16.45	24344
1046	1986-02-07	17.68	29119
1047	1986-02-08	17.68	NaN
1048	1986-02-09	17.68	NaN
1049	1986-02-10	16.78	36274
1050	1986-02-11	16.55	25004
1051	1986-02-12	15.73	25793
1052	1986-02-13	16.47	26480
1053	1986-02-14	16.01	15892
1054	1986-02-15	16.01	NaN
1055	1986-02-16	16.01	NaN
1056	1986-02-17	16.01	NaN
1057	1986-02-18	14.77	25443
1058	1986-02-19	15.12	27573
1059	1986-02-20	14.64	29277
1060	1986-02-21	13.53	29508
1061	1986-02-22	13.53	NaN
1062	1986-02-23	13.53	NaN
1063	1986-02-24	15.11	27769
1064	1986-02-25	14.55	29798
1065	1986-02-26	14.6	19776
1066	1986-02-27	13.95	21977
1067	1986-02-28	13.26	20226
1068	1986-03-01	13.26	NaN
1069	1986-03-02	13.26	NaN
1070	1986-03-03	12.27	21168
1071	1986-03-04	11.98	19842
1072	1986-03-05	12.09	33809
1073	1986-03-06	13.16	26318
1074	1986-03-07	12.28	24238
1075	1986-03-08	12.28	NaN
1076	1986-03-09	12.28	NaN
1077	1986-03-10	12.85	24677
1078	1986-03-11	13.1	25978
1079	1986-03-12	14.01	28723
1080	1986-03-13	12.65	32747
1081	1986-03-14	12.72	29246
1082	1986-03-15	12.72	NaN
1083	1986-03-16	12.72	NaN
1084	1986-03-17	13.2	27933
1085	1986-03-18	13.73	42840
1086	1986-03-19	13.28	49356
1087	1986-03-20	13.02	34604
1088	1986-03-21	13.94	26601
1089	1986-03-22	13.94	NaN
1090	1986-03-23	13.94	NaN
1091	1986-03-24	12.13	20704
1092	1986-03-25	12.25	18791
1093	1986-03-26	12.02	21741
1094	1986-03-27	11.44	28257
1095	1986-03-28	11.44	NaN
1096	1986-03-29	11.44	NaN
1097	1986-03-30	11.44	NaN
1098	1986-03-31	10.42	18687
1099	1986-04-01	11.27	36086
1100	1986-04-02	11.52	37733
1101	1986-04-03	11.75	31328
1102	1986-04-04	12.74	31906
1103	1986-04-05	12.74	NaN
1104	1986-04-06	12.74	NaN
1105	1986-04-07	14.33	37240
1106	1986-04-08	12.47	37124
1107	1986-04-09	13	29828
1108	1986-04-10	13.48	23852
1109	1986-04-11	13.61	31647
1110	1986-04-12	13.61	NaN
1111	1986-04-13	13.61	NaN
1112	1986-04-14	12.97	24127
1113	1986-04-15	12.7	27227
1114	1986-04-16	11.43	40077
1115	1986-04-17	11.83	25916
1116	1986-04-18	11.92	30868
1117	1986-04-19	11.92	NaN
1118	1986-04-20	11.92	NaN
1119	1986-04-21	12.57	30641
1120	1986-04-22	12.6	37287
1121	1986-04-23	13.21	36420
1122	1986-04-24	12.98	39153
1123	1986-04-25	13.39	22091
1124	1986-04-26	13.39	NaN
1125	1986-04-27	13.39	NaN
1126	1986-04-28	13.3	32187
1127	1986-04-29	13.54	20485
1128	1986-04-30	13.3	24431
1129	1986-05-01	13.81	22735
1130	1986-05-02	14.73	42910
1131	1986-05-03	14.73	NaN
1132	1986-05-04	14.73	NaN
1133	1986-05-05	14.33	29803
1134	1986-05-06	14.32	23371
1135	1986-05-07	15.21	36963
1136	1986-05-08	15.74	38238
1137	1986-05-09	15.86	27984
1138	1986-05-10	15.86	NaN
1139	1986-05-11	15.86	NaN
1140	1986-05-12	15.77	28910
1141	1986-05-13	15.89	32338
1142	1986-05-14	15.51	35296
1143	1986-05-15	15.68	24840
1144	1986-05-16	16.16	23414
1145	1986-05-17	16.16	NaN
1146	1986-05-18	16.16	NaN
1147	1986-05-19	17.16	54551
1148	1986-05-20	15.51	46565
1149	1986-05-21	14.82	39371
1150	1986-05-22	15.16	29439
1151	1986-05-23	15.59	20953
1152	1986-05-24	15.59	NaN
1153	1986-05-25	15.59	NaN
1154	1986-05-26	15.59	NaN
1155	1986-05-27	15.1	24078
1156	1986-05-28	14.83	29653
1157	1986-05-29	14.54	36675
1158	1986-05-30	14.3	24193
1159	1986-05-31	14.3	NaN
1160	1986-06-01	14.3	NaN
1161	1986-06-02	13.81	34175
1162	1986-06-03	13.87	26272
1163	1986-06-04	13.1	40761
1164	1986-06-05	13.23	31662
1165	1986-06-06	12.76	26603
1166	1986-06-07	12.76	NaN
1167	1986-06-08	12.76	NaN
1168	1986-06-09	12.63	20284
1169	1986-06-10	12.56	22661
1170	1986-06-11	13.49	37605
1171	1986-06-12	13.66	34787
1172	1986-06-13	13.81	28561
1173	1986-06-14	13.81	NaN
1174	1986-06-15	13.81	NaN
1175	1986-06-16	13.66	29340
1176	1986-06-17	13.74	29806
1177	1986-06-18	13.65	31030
1178	1986-06-19	13.76	26899
1179	1986-06-20	12.94	42355
1180	1986-06-21	12.94	NaN
1181	1986-06-22	12.94	NaN
1182	1986-06-23	13	22934
1183	1986-06-24	12.88	14449
1184	1986-06-25	13.26	31793
1185	1986-06-26	13.14	24059
1186	1986-06-27	13.4	19333
1187	1986-06-28	13.4	NaN
1188	1986-06-29	13.4	NaN
1189	1986-06-30	12.78	30561
1190	1986-07-01	12.38	30522
1191	1986-07-02	11.99	31796
1192	1986-07-03	11.99	NaN
1193	1986-07-04	11.99	NaN
1194	1986-07-05	11.99	NaN
1195	1986-07-06	11.99	NaN
1196	1986-07-07	11.19	34832
1197	1986-07-08	11.22	37111
1198	1986-07-09	10.77	46651
1199	1986-07-10	11.25	33785
1200	1986-07-11	11.13	38470
1201	1986-07-12	11.13	NaN
1202	1986-07-13	11.13	NaN
1203	1986-07-14	11.04	43510
1204	1986-07-15	12.11	56701
1205	1986-07-16	12.61	52921
1206	1986-07-17	12.4	54914
1207	1986-07-18	12.86	55847
1208	1986-07-19	12.86	NaN
1209	1986-07-20	12.86	NaN
1210	1986-07-21	13.09	43619
1211	1986-07-22	11.26	47421
1212	1986-07-23	10.85	48424
1213	1986-07-24	11.05	28487
1214	1986-07-25	10.9	22207
1215	1986-07-26	10.9	NaN
1216	1986-07-27	10.9	NaN
1217	1986-07-28	11.07	21741
1218	1986-07-29	11.41	45193
1219	1986-07-30	11.73	42945
1220	1986-07-31	11.15	41302
1221	1986-08-01	11.55	23279
1222	1986-08-02	11.55	NaN
1223	1986-08-03	11.55	NaN
1224	1986-08-04	13.29	57066
1225	1986-08-05	15.02	60078
1226	1986-08-06	14.97	58385
1227	1986-08-07	15.32	40373
1228	1986-08-08	14.83	43190
1229	1986-08-09	14.83	NaN
1230	1986-08-10	14.83	NaN
1231	1986-08-11	14.91	29535
1232	1986-08-12	15.35	46559
1233	1986-08-13	15.28	48768
1234	1986-08-14	15.42	26034
1235	1986-08-15	15.82	32951
1236	1986-08-16	15.82	NaN
1237	1986-08-17	15.82	NaN
1238	1986-08-18	15.61	30242
1239	1986-08-19	14.87	40325
1240	1986-08-20	15.56	39368
1241	1986-08-21	15.46	25517
1242	1986-08-22	15.49	10737
1243	1986-08-23	15.49	NaN
1244	1986-08-24	15.49	NaN
1245	1986-08-25	15.51	8322
1246	1986-08-26	15.83	17215
1247	1986-08-27	15.79	25492
1248	1986-08-28	15.81	18909
1249	1986-08-29	15.9	15155
1250	1986-08-30	15.9	NaN
1251	1986-08-31	15.9	NaN
1252	1986-09-01	15.9	NaN
1253	1986-09-02	16.46	29103
1254	1986-09-03	16.13	29716
1255	1986-09-04	16.21	25124
1256	1986-09-05	16.37	19221
1257	1986-09-06	16.37	NaN
1258	1986-09-07	16.37	NaN
1259	1986-09-08	15.62	52449
1260	1986-09-09	15.27	33647
1261	1986-09-10	14.88	43109
1262	1986-09-11	14.99	47678
1263	1986-09-12	15.06	22667
1264	1986-09-13	15.06	NaN
1265	1986-09-14	15.06	NaN
1266	1986-09-15	14.34	34672
1267	1986-09-16	13.97	45109
1268	1986-09-17	14	34470
1269	1986-09-18	14.56	28795
1270	1986-09-19	14.48	31362
1271	1986-09-20	14.48	NaN
1272	1986-09-21	14.48	NaN
1273	1986-09-22	14.29	31941
1274	1986-09-23	14.45	30390
1275	1986-09-24	14.57	26335
1276	1986-09-25	14.27	22953
1277	1986-09-26	14.43	19478
1278	1986-09-27	14.43	NaN
1279	1986-09-28	14.43	NaN
1280	1986-09-29	14.89	25481
1281	1986-09-30	14.77	28665
1282	1986-10-01	15.16	31342
1283	1986-10-02	15.36	41613
1284	1986-10-03	14.87	36483
1285	1986-10-04	14.87	NaN
1286	1986-10-05	14.87	NaN
1287	1986-10-06	14.82	32797
1288	1986-10-07	15.4	45183
1289	1986-10-08	15.41	38245
1290	1986-10-09	15.1	37694
1291	1986-10-10	14.93	28155
1292	1986-10-11	14.93	NaN
1293	1986-10-12	14.93	NaN
1294	1986-10-13	14.37	37225
1295	1986-10-14	14.6	49276
1296	1986-10-15	14.85	48096
1297	1986-10-16	14.53	46968
1298	1986-10-17	14.8	55389
1299	1986-10-18	14.8	NaN
1300	1986-10-19	14.8	NaN
1301	1986-10-20	15.13	49641
1302	1986-10-21	15.68	57174
1303	1986-10-22	15.19	42612
1304	1986-10-23	15.08	29021
1305	1986-10-24	15.02	20279
1306	1986-10-25	15.02	NaN
1307	1986-10-26	15.02	NaN
1308	1986-10-27	14.41	36168
1309	1986-10-28	14.13	40213
1310	1986-10-29	13.73	62537
1311	1986-10-30	15.04	64962
1312	1986-10-31	15.27	51609
1313	1986-11-01	15.27	NaN
1314	1986-11-02	15.27	NaN
1315	1986-11-03	14.71	36617
1316	1986-11-04	14.96	45671
1317	1986-11-05	14.96	24833
1318	1986-11-06	15.08	21632
1319	1986-11-07	15.17	34153
1320	1986-11-08	15.17	NaN
1321	1986-11-09	15.17	NaN
1322	1986-11-10	15.34	26485
1323	1986-11-11	15.41	21997
1324	1986-11-12	15.35	27503
1325	1986-11-13	15.51	46730
1326	1986-11-14	15.64	45827
1327	1986-11-15	15.64	NaN
1328	1986-11-16	15.64	NaN
1329	1986-11-17	15.62	31313
1330	1986-11-18	15.59	39197
1331	1986-11-19	15.48	33817
1332	1986-11-20	15.32	50601
1333	1986-11-21	15.38	18834
1334	1986-11-22	15.38	NaN
1335	1986-11-23	15.38	NaN
1336	1986-11-24	14.99	31809
1337	1986-11-25	14.95	37267
1338	1986-11-26	15	25238
1339	1986-11-27	15	NaN
1340	1986-11-28	15	NaN
1341	1986-11-29	15	NaN
1342	1986-11-30	15	NaN
1343	1986-12-01	15.31	21604
1344	1986-12-02	15.19	23798
1345	1986-12-03	15.12	23663
1346	1986-12-04	15.2	25576
1347	1986-12-05	15.13	16212
1348	1986-12-06	15.13	NaN
1349	1986-12-07	15.13	NaN
1350	1986-12-08	15.03	20109
1351	1986-12-09	15	27833
1352	1986-12-10	15.13	39173
1353	1986-12-11	15.5	53909
1354	1986-12-12	16.1	69744
1355	1986-12-13	16.1	NaN
1356	1986-12-14	16.1	NaN
1357	1986-12-15	16.36	73054
1358	1986-12-16	16.1	55935
1359	1986-12-17	15.86	58188
1360	1986-12-18	16.15	97200
1361	1986-12-19	16.39	87408
1362	1986-12-20	16.39	NaN
1363	1986-12-21	16.39	NaN
1364	1986-12-22	17.22	73065
1365	1986-12-23	16.91	47578
1366	1986-12-24	17.27	26451
1367	1986-12-25	17.27	NaN
1368	1986-12-26	17.27	NaN
1369	1986-12-27	17.27	NaN
1370	1986-12-28	17.27	NaN
1371	1986-12-29	17.65	37000
1372	1986-12-30	17.65	32221
1373	1986-12-31	17.94	32058
1374	1987-01-01	17.94	NaN
1375	1987-01-02	18.13	27038
1376	1987-01-03	18.13	NaN
1377	1987-01-04	18.13	NaN
1378	1987-01-05	17.95	45678
1379	1987-01-06	18.22	54935
1380	1987-01-07	18.25	44819
1381	1987-01-08	18.57	60813
1382	1987-01-09	18.77	59112
1383	1987-01-10	18.77	NaN
1384	1987-01-11	18.77	NaN
1385	1987-01-12	19.01	56627
1386	1987-01-13	18.89	46673
1387	1987-01-14	19.13	47466
1388	1987-01-15	19.14	58549
1389	1987-01-16	19.1	38130
1390	1987-01-17	19.1	NaN
1391	1987-01-18	19.1	NaN
1392	1987-01-19	18.7	52566
1393	1987-01-20	18.85	61519
1394	1987-01-21	18.69	41554
1395	1987-01-22	18.87	18826
1396	1987-01-23	18.76	17160
1397	1987-01-24	18.76	NaN
1398	1987-01-25	18.76	NaN
1399	1987-01-26	18.64	23928
1400	1987-01-27	18.47	31801
1401	1987-01-28	18.58	31653
1402	1987-01-29	18.66	24640
1403	1987-01-30	18.75	25663
1404	1987-01-31	18.75	NaN
1405	1987-02-01	18.75	NaN
1406	1987-02-02	18.54	25221
1407	1987-02-03	18.36	35354
1408	1987-02-04	18.26	46576
1409	1987-02-05	18.58	46159
1410	1987-02-06	18.44	30661
1411	1987-02-07	18.44	NaN
1412	1987-02-08	18.44	NaN
1413	1987-02-09	18.34	30337
1414	1987-02-10	18.45	35376
1415	1987-02-11	18.06	66433
1416	1987-02-12	17.98	72133
1417	1987-02-13	17.85	35054
1418	1987-02-14	17.85	NaN
1419	1987-02-15	17.85	NaN
1420	1987-02-16	17.85	NaN
1421	1987-02-17	17.79	41775
1422	1987-02-18	17.4	73913
1423	1987-02-19	17.44	59596
1424	1987-02-20	17.77	58968
1425	1987-02-21	17.77	NaN
1426	1987-02-22	17.77	NaN
1427	1987-02-23	17.77	NaN
1428	1987-02-24	17.77	NaN
1429	1987-02-25	17.77	NaN
1430	1987-02-26	16.78	42100
1431	1987-02-27	16.6	62262
1432	1987-02-28	16.6	NaN
1433	1987-03-01	16.6	NaN
1434	1987-03-02	16.39	50462
1435	1987-03-03	17.35	91453
1436	1987-03-04	17.51	83984
1437	1987-03-05	17.75	57625
1438	1987-03-06	18.13	79416
1439	1987-03-07	18.13	NaN
1440	1987-03-08	18.13	NaN
1441	1987-03-09	18.04	61371
1442	1987-03-10	18.12	45564
1443	1987-03-11	18.35	64480
1444	1987-03-12	18.39	46615
1445	1987-03-13	18.36	39497
1446	1987-03-14	18.36	NaN
1447	1987-03-15	18.36	NaN
1448	1987-03-16	18.64	44830
1449	1987-03-17	18.87	60522
1450	1987-03-18	18.69	62277
1451	1987-03-19	18.6	75759
1452	1987-03-20	18.31	46675
1453	1987-03-21	18.31	NaN
1454	1987-03-22	18.31	NaN
1455	1987-03-23	18.27	35545
1456	1987-03-24	18.71	56168
1457	1987-03-25	18.47	57038
1458	1987-03-26	18.63	35401
1459	1987-03-27	18.62	25042
1460	1987-03-28	18.62	NaN
1461	1987-03-29	18.62	NaN
1462	1987-03-30	18.69	35673
1463	1987-03-31	18.83	39138
1464	1987-04-01	18.78	41058
1465	1987-04-02	18.91	30469
1466	1987-04-03	18.7	40392
1467	1987-04-04	18.7	NaN
1468	1987-04-05	18.7	NaN
1469	1987-04-06	18.67	29575
1470	1987-04-07	18.84	42926
1471	1987-04-08	18.65	66682
1472	1987-04-09	18.59	49069
1473	1987-04-10	18.11	69175
1474	1987-04-11	18.11	NaN
1475	1987-04-12	18.11	NaN
1476	1987-04-13	18.01	77370
1477	1987-04-14	17.98	51901
1478	1987-04-15	18.47	57535
1479	1987-04-16	18.64	60215
1480	1987-04-17	18.64	NaN
1481	1987-04-18	18.64	NaN
1482	1987-04-19	18.64	NaN
1483	1987-04-20	18.65	54956
1484	1987-04-21	18.4	68468
1485	1987-04-22	18.39	47458
1486	1987-04-23	18.59	69289
1487	1987-04-24	18.68	43608
1488	1987-04-25	18.68	NaN
1489	1987-04-26	18.68	NaN
1490	1987-04-27	18.83	44770
1491	1987-04-28	18.84	26907
1492	1987-04-29	18.6	50873
1493	1987-04-30	18.73	31444
1494	1987-05-01	18.83	32178
1495	1987-05-02	18.83	NaN
1496	1987-05-03	18.83	NaN
1497	1987-05-04	18.92	26863
1498	1987-05-05	19.05	54499
1499	1987-05-06	19.23	51442
1500	1987-05-07	19.13	47706
1501	1987-05-08	19.26	46280
1502	1987-05-09	19.26	NaN
1503	1987-05-10	19.26	NaN
1504	1987-05-11	19.41	47438
1505	1987-05-12	19.27	53491
1506	1987-05-13	19.41	50238
1507	1987-05-14	19.56	53573
1508	1987-05-15	19.8	55183
1509	1987-05-16	19.8	NaN
1510	1987-05-17	19.8	NaN
1511	1987-05-18	19.89	61171
1512	1987-05-19	19.32	72891
1513	1987-05-20	19.03	59708
1514	1987-05-21	19.24	52328
1515	1987-05-22	19.35	33412
1516	1987-05-23	19.35	NaN
1517	1987-05-24	19.35	NaN
1518	1987-05-25	19.35	NaN
1519	1987-05-26	19.42	26701
1520	1987-05-27	19.37	30004
1521	1987-05-28	19.26	34930
1522	1987-05-29	19.38	41190
1523	1987-05-30	19.38	NaN
1524	1987-05-31	19.38	NaN
1525	1987-06-01	19.56	43992
1526	1987-06-02	19.69	38811
1527	1987-06-03	19.86	50833
1528	1987-06-04	19.81	47691
1529	1987-06-05	19.79	41077
1530	1987-06-06	19.79	NaN
1531	1987-06-07	19.79	NaN
1532	1987-06-08	19.9	45016
1533	1987-06-09	19.82	52530
1534	1987-06-10	19.82	29803
1535	1987-06-11	19.85	40501
1536	1987-06-12	19.91	23870
1537	1987-06-13	19.91	NaN
1538	1987-06-14	19.91	NaN
1539	1987-06-15	20.06	34986
1540	1987-06-16	20.27	44974
1541	1987-06-17	20.39	49730
1542	1987-06-18	20.52	50841
1543	1987-06-19	20.66	48823
1544	1987-06-20	20.66	NaN
1545	1987-06-21	20.66	NaN
1546	1987-06-22	19.56	92993
1547	1987-06-23	19.57	72366
1548	1987-06-24	19.4	61206
1549	1987-06-25	19.64	57798
1550	1987-06-26	20.24	108473
1551	1987-06-27	20.24	NaN
1552	1987-06-28	20.24	NaN
1553	1987-06-29	20.35	88557
1554	1987-06-30	20.29	67259
1555	1987-07-01	20.48	50337
1556	1987-07-02	20.61	38361
1557	1987-07-03	20.61	NaN
1558	1987-07-04	20.61	NaN
1559	1987-07-05	20.61	NaN
1560	1987-07-06	20.93	47554
1561	1987-07-07	20.74	56376
1562	1987-07-08	20.88	57591
1563	1987-07-09	21.23	70498
1564	1987-07-10	21.33	51950
1565	1987-07-11	21.33	NaN
1566	1987-07-12	21.33	NaN
1567	1987-07-13	21.4	49353
1568	1987-07-14	21.58	56842
1569	1987-07-15	22.15	104373
1570	1987-07-16	22.34	104328
1571	1987-07-17	22.39	73761
1572	1987-07-18	22.39	NaN
1573	1987-07-19	22.39	NaN
1574	1987-07-20	22.2	78871
1575	1987-07-21	21.7	103157
1576	1987-07-22	21.7	NaN
1577	1987-07-23	21.23	57409
1578	1987-07-24	20.57	63073
1579	1987-07-25	20.57	NaN
1580	1987-07-26	20.57	NaN
1581	1987-07-27	20.49	52622
1582	1987-07-28	21.32	65843
1583	1987-07-29	21.44	53228
1584	1987-07-30	21.36	62154
1585	1987-07-31	21.37	36970
1586	1987-08-01	21.37	NaN
1587	1987-08-02	21.37	NaN
1588	1987-08-03	22.16	66605
1589	1987-08-04	21.97	62481
1590	1987-08-05	21.29	68564
1591	1987-08-06	21.14	58686
1592	1987-08-07	20.99	48974
1593	1987-08-08	20.99	NaN
1594	1987-08-09	20.99	NaN
1595	1987-08-10	20.73	51140
1596	1987-08-11	20.99	58304
1597	1987-08-12	20.99	52877
1598	1987-08-13	20.77	39739
1599	1987-08-14	20.57	50488
1600	1987-08-15	20.57	NaN
1601	1987-08-16	20.57	NaN
1602	1987-08-17	19.83	92687
1603	1987-08-18	19.9	82449
1604	1987-08-19	19.63	90338
1605	1987-08-20	19.14	98279
1606	1987-08-21	18.9	76925
1607	1987-08-22	18.9	NaN
1608	1987-08-23	18.9	NaN
1609	1987-08-24	18.6	111753
1610	1987-08-25	18.64	68299
1611	1987-08-26	19.46	100212
1612	1987-08-27	19.64	77848
1613	1987-08-28	19.39	89428
1614	1987-08-29	19.39	NaN
1615	1987-08-30	19.39	NaN
1616	1987-08-31	19.73	58662
1617	1987-09-01	19.63	41705
1618	1987-09-02	19.64	36996
1619	1987-09-03	19.5	55752
1620	1987-09-04	19.32	38735
1621	1987-09-05	19.32	NaN
1622	1987-09-06	19.32	NaN
1623	1987-09-07	19.32	NaN
1624	1987-09-08	18.94	67128
1625	1987-09-09	19.38	60347
1626	1987-09-10	19.67	70357
1627	1987-09-11	19.4	58611
1628	1987-09-12	19.4	NaN
1629	1987-09-13	19.4	NaN
1630	1987-09-14	19.61	59061
1631	1987-09-15	19.7	68853
1632	1987-09-16	19.73	54683
1633	1987-09-17	19.56	51950
1634	1987-09-18	19.55	52772
1635	1987-09-19	19.55	NaN
1636	1987-09-20	19.55	NaN
1637	1987-09-21	19.73	73340
1638	1987-09-22	19.3	83798
1639	1987-09-23	19.68	66173
1640	1987-09-24	19.65	34563
1641	1987-09-25	19.46	25387
1642	1987-09-26	19.46	NaN
1643	1987-09-27	19.46	NaN
1644	1987-09-28	19.45	32825
1645	1987-09-29	19.54	41591
1646	1987-09-30	19.59	47446
1647	1987-10-01	19.62	25986
1648	1987-10-02	19.86	69596
1649	1987-10-03	19.86	NaN
1650	1987-10-04	19.86	NaN
1651	1987-10-05	19.82	55921
1652	1987-10-06	19.44	91528
1653	1987-10-07	19.66	67863
1654	1987-10-08	19.59	47960
1655	1987-10-09	19.7	36978
1656	1987-10-10	19.7	NaN
1657	1987-10-11	19.7	NaN
1658	1987-10-12	19.65	29507
1659	1987-10-13	19.7	32305
1660	1987-10-14	19.77	43279
1661	1987-10-15	19.75	37719
1662	1987-10-16	20.22	114872
1663	1987-10-17	20.22	NaN
1664	1987-10-18	20.22	NaN
1665	1987-10-19	19.8	106385
1666	1987-10-20	19.84	111898
1667	1987-10-21	20.05	48567
1668	1987-10-22	20.2	56617
1669	1987-10-23	20.16	39707
1670	1987-10-24	20.16	NaN
1671	1987-10-25	20.16	NaN
1672	1987-10-26	19.99	41536
1673	1987-10-27	20.12	44749
1674	1987-10-28	20.08	41635
